Name,Ticker,"Sub-Sector","Market Cap","1W Change in On Balance Volume","RSI – 14D","% Price above 1M EMA","Beta","Relative Volume","Volatility","% From Upper Bollinger Band","ADX Rating – Trend Strength","1W Change in AD Line","Stochastic %K","William %R"
Infosys Ltd,INFY,"IT Services & Consulting","483047.29062591","9.264688580891649","55.0657385924207","0.9194840310839947","0.722929353551882","1.0266404061058851","26.07216032907066","-4.1271125942217","36.3969842330537","11.335406458962876","88.8040712468193","-11.195928753180691"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,"Pharmaceuticals","451146.9544091","0.6604519823994999","67.7995795374912","3.2229725362243","0.73745341674311","0.6542171141794215","20.678238685895977","-4.2091287246438","35.2821878621301","1.9095924042104009","76.61082474226805","-23.389175257731956"
Adani Power Ltd,ADANIPOWER,"Power Generation","424726.11618292","-1.1071697414644321","50.8797653958944","2.9958127961633885","1.20522856719322","0.8888970388530134","42.12463621904512","-5.1673152578491","43.4659620270588","7.379950286008043","46.30261660978387","-53.69738339021614"
Maruti Suzuki India Ltd,MARUTI,"Four Wheelers","408817.6669722","-0.5498280845853432","43.5663627152989","-1.75609774694937","0.547277571464689","0.7123029013199929","24.10828524125419","-5.7369612826294","22.2317326009865","1.0316376575885107","20.441537203597708","-79.55846279640228"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","408399.78971147997","0.38105499334003434","63.6608674344524","4.430989321300305","1.39565401518206","1.0066166681233677","28.366231334544057","-3.8834116090022","37.0329337671398","3.1456315288591217","77.41083223249663","-22.58916776750337"
Axis Bank Ltd,AXISBANK,"Private Banks","388638.42215172003","-0.4601980476701648","35.527950310559","-1.8193851144132966","1.19531336386297","0.836839180754553","23.683395571717572","-8.720069413650599","35.7166011817727","1.9305508824087743","32.20930232558145","-67.79069767441855"
ITC Ltd,ITC,"FMCG - Tobacco","385343.795444405","5.047881260463387","34.8432055749129","0.12321166138511419","0.870754370740768","0.7934381696062244","20.157393171730014","-2.5746777922574","22.0492695125766","-0.14370483067448933","41.85393258426971","-58.14606741573029"
Kotak Mahindra Bank Ltd,KOTAKBANK,"Private Banks","381150.2237304","2.4250297289429636","51.0928961748634","0.7715121424459292","0.967228848244447","0.939347673209248","21.141174792146533","-1.7019843236935999","23.8460851155395","3.5499599155633748","66.6666666666666","-33.3333333333334"
NTPC Ltd,NTPC,"Power Generation","380545.66242883","0.17134245115475255","40.2209944751381","-0.2754841865953761","0.81941753362634","0.6772688517794602","18.356064645266056","-4.2197867655855","34.5527516247507","5.864745794044342","40.047393364928816","-59.952606635071184"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","375991.59436953","1.245226483302511","69.2530719315201","8.628990201427222","1.44562738968115","1.25562011114361","34.01816804332552","-2.927584558806","62.2005197357182","2.2340754624879273","79.2747206409446","-20.725279359055403"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","375269.72871497995","0.02590305167700411","47.246891651865","2.312031105162893","0.547953387685487","0.8123780524418136","22.11417374764662","-2.8119292187464997","34.2806871320024","-1.0304630559345116","69.29530201342291","-30.704697986577095"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","374901.99406607996","0.4957294655495757","48.064806480648","-1.1876705776942664","0.950169086799435","0.8938995647977201","27.769398681313717","-6.4103116599547","19.5961576448251","0.09443662964968016","24.371584699453503","-75.62841530054651"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","364256.2655664","1.761666202633684","33.2495980707395","-3.2758542243725985","1.21620157702843","1.7026075232710485","23.775858095971884","-10.5403218810516","17.7280433783594","37.615925011575655","19.567672205194338","-80.43232779480566"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335618.1365715","-0.014240472080975411","40.0282220131703","-2.2109399894249315","1.12968884732029","0.7842875716306327","22.98346349384132","-7.3409045954621","32.4939981603805","-0.8737389641682315","18.60902255639098","-81.39097744360903"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","319303.1106288","0.017220119263670067","50.9727626459144","1.3695992255484235","0.995526248729734","0.9582902360367098","24.226537992047557","-1.216391095267","25.5962941232821","-0.1765609048928474","54.83870967741945","-45.16129032258055"
HCL Technologies Ltd,HCLTECH,"IT Services & Consulting","316520.59020372","2.05833669979826","41.264367816092","-3.3592089049497287","0.783399725133043","0.7860717973686148","26.050778877509","-7.9851572677281","51.8315470710718","0.6144721705756881","60.199456029011685","-39.800543970988315"
Bharat Electronics Ltd,BEL,"Electronic Equipments","302113.15900257","-0.6205700225571497","33.1714087439278","-4.008331191170078","1.13773944819417","0.8034153381918139","26.76135647369495","-8.4959981070885","27.6729546913017","-0.5270110232113948","17.11956521739133","-82.88043478260867"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","292188.05065125","0.4491752061587904","68.4168336673347","3.24562134494506","0.993733077669416","1.1224017750095097","22.690659421312233","-3.9781665974986002","26.0500920123955","3.2381476668820186","77.44755244755245","-22.552447552447553"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","289345.50375","-2.208032939530214","48.780487804878","-2.1668459636617565","1.65684486774559","1.0740089993872453","26.62320548392576","-10.3109048529448","35.3552147002135","-6.115076280581346","22.90942083774383","-77.09057916225616"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","283255.6730636","0.8377422344238706","51.3588850174216","0.042253829114802244","1.46921252504522","0.7877987755418009","22.596838951347422","-3.8453508456863004","28.988450932613","9.189986515315821","50.19255455712456","-49.807445442875434"
Coal India Ltd,COALINDIA,"Mining - Coal","282684.34835949","-0.8793884472976983","32.3920265780731","-0.22890898768566093","0.661003078825491","0.7963618541944942","22.192131483746294","-4.979927371484201","25.4232634638062","-2.4766931121330145","18.216080402010046","-81.78391959798995"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","278925.10853181","1.70147408396569","23.3376792698825","-2.39418672927737","0.833094627613095","0.7539427189344934","21.239014421832817","-8.648114458582699","42.8919673702227","2.986015115843487","28.783382789317486","-71.21661721068251"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","273839.9165832","-13.964613653187891","30.9304274937134","0.019863161205169177","1.04283142352268","1.0047807844243237","21.30488871218298","-5.4996482971516","56.809870647158","-22.075361033929394","21.686746987951736","-78.31325301204826"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","270269.71868064","-0.835483450347285","17.0384502494864","-4.657683348251551","1.10903579323839","0.4531277055509625","25.321400475889067","-10.7691906866568","34.9671651978817","-0.851861024355023","6.5873015873015515","-93.41269841269845"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","266385.236355","-2.4240238956997975","56.0374739764053","1.319529538993791","0.749295762159321","1.0829078001723142","39.55224156347032","-5.653237331475","28.9152840738768","5.264281730355743","49.631190727081176","-50.368809272918824"
