Name,Ticker,"Sub-Sector","Market Cap","1M Average Volume","1M Return","1Y Return vs Nifty","Daily Volume","Close Price","1M Return vs Nifty","1W Change in Volume","3M Average Volume","1W Return","6M Return vs Nifty","1D Return","% Away From 52W High","6M Return","1Y Return","1W Return vs Nifty","1D Change in Volume","% Away From 52W Low","5Y CAGR","Face value"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,"Pharmaceuticals","451146.9544091","5189312","12.626534890685832","14.252813510909803","1376695","1880.3","15.523536103498547","-30.20079954775105","3933426.879310345","1.8746275125968417","15.460764419746727","-0.10625298836529777","1.930542998457696","5.789355237988064","10.100714369364095","0.8222027498622395","-37.449993207481675","21.46640826873385","22.313121201059705","1"
Adani Power Ltd,ADANIPOWER,"Power Generation","424726.11618292","51730728.04545455","10.812578616352205","102.13843499195924","22506946","220.24","13.70957982916492","-54.630719537510004","43589886.155172415","5.377990430622014","55.0827389057782","0.5248984435620091","6.429349800217943","45.41132972401954","97.98633585041354","4.325565667887412","-37.378871424160685","108.91671409599697","61.54236065997165","2"
Maruti Suzuki India Ltd,MARUTI,"Four Wheelers","408817.6669722","453975.54545454547","-3.092860336860933","7.040214349648258","300695","13003","-0.1958591240482188","-2.0623593364752937","542067.0172413794","-1.395313566391143","-8.036330834695992","0.36276628589070703","33.584557409828506","-17.707740016454654","2.888115208102548","-2.447738329125745","-12.266548403002886","8.214047936085223","14.052404277348462","5"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","408399.78971147997","3500009.590909091","12.496033508916662","32.174632725252195","1283223","1772.6","15.393034721729377","-57.48694433281507","3308297.6379310344","4.99940765312166","28.550089350761414","0.5559337417744472","2.8940539320771785","18.878680169002752","28.022533583706487","3.9469828903870576","-43.594271088142484","37.35761332816736","18.27975589882067","2"
Axis Bank Ltd,AXISBANK,"Private Banks","388638.42215172003","7075537.454545454","-8.392582276625376","8.667904460160862","3562641","1249.8","-5.495581063812661","-41.068623017213405","7493455.74137931","-0.5015524241700465","6.916974074382371","0.9286925623839135","13.482157145143226","-2.754435107376291","4.515805318615153","-1.5539771869046488","-61.27696293843884","19.88489208633093","12.103576330512622","2"
ITC Ltd,ITC,"FMCG - Tobacco","385343.795444405","17367445.772727273","0.42448979591837105","-25.130494558155366","12127920","307.55","3.321491008731085","-6.885783389167938","20033173.655172415","1.8377483443708647","-14.474601423741397","-0.8862391234289397","44.43179970736464","-24.14601060550006","-29.282593699701074","0.7853235816362625","-30.774163774865","7.160278745644599","9.448984655108973","1"
Kotak Mahindra Bank Ltd,KOTAKBANK,"Private Banks","381150.2237304","20267494.136363637","0.5510364733665615","-4.177645846732362","12342444","383.2","3.4480376861792754","-24.12800132977154","20318366.379310343","1.4024874305371822","0.9660201313941457","0.32726796701138894","18.267223382045938","-8.705389050364516","-8.32974498827807","0.35006266780258","-45.30970246836589","10.911722141823432","2.322550636229548","1"
NTPC Ltd,NTPC,"Power Generation","380545.66242883","8958907.818181818","-0.1272426517368622","18.702595347033146","5386249","392.45","2.769758561075852","-56.2878122160584","12403335.672413792","0.11479591836734404","29.833687197680266","0.783256291730871","5.593069180787369","20.162278015921604","14.550496205487438","-0.9376288443672581","-19.530372518606807","24.370147361749318","28.56044301526599","10"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","375991.59436953","3106016","21.487603305785125","15.677366327190253","1187449","2704.8","24.38460451859784","-41.685692270898414","2479642","12.648369497313745","20.24742815072969","-0.7412844036697182","3.634279798876072","10.576018968971027","11.525267185644543","11.595944734579142","-71.75527289265068","54.29549343981748","16.465123438485584","1"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","375269.72871497995","17560513.5","4.979764209044531","23.826334879329558","12258794","298.3","7.876765421857245","-49.720496798877996","22366255.844827585","0.43771043771044155","29.92942167923901","0.6070826306914034","3.084143479718393","20.258012497480347","19.67423573778385","-0.6147143250241607","28.156372847119183","30.484230786054844","21.686469191453472","5"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","374901.99406607996","3118439.6363636362","-2.128459922886433","6.068208167169989","2330606","3122.2","0.7685412899262811","-13.44030270931972","3300710.6551724137","-1.6939546599496278","-6.323963057055341","0.9669178281537896","22.98699634872847","-15.995372238814003","1.91610902562428","-2.74637942268423","-26.056498451397488","7.810773480662969","31.196423796965345","5"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","364256.2655664","1445748.0454545454","-8.86413067601759","18.83678885835294","913576","4106.4","-5.967129463204875","-67.84904985745311","1220933.8103448276","1.8957816377171126","14.898961457281406","0.10726474890296529","12.142022209234371","5.2275522755227435","14.684689716807231","0.8433568749825104","28.41981563063152","24.31957857769973","21.808433395684613","1"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335618.1365715","345774.36363636365","-4.5351853401389","1.6899293544208054","168245","11409","-1.6381841273261863","-62.899299200409274","358444.2413793103","-0.7913043478260869","6.744496904042334","0.36066150598170305","14.909282145674464","-2.926912277716328","-2.4621697871249038","-1.8437291105606892","-51.62370896878522","10.498789346246973","11.656897912126563","10"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","319303.1106288","2046307.4545454546","3.3838221076377697","30.862872322152008","1039407","1283.2","6.280823320450484","-56.079043667125845","1967942.9827586208","2.247011952191239","19.34662285697234","-0.1556178026766262","2.4002493765586053","9.675213675213678","26.7107731806063","1.1945871894566367","-8.531730317382374","33.367977966013626","13.064019323296394","1"
HCL Technologies Ltd,HCLTECH,"IT Services & Consulting","316520.59020372","5661976.318181818","-18.763888888888893","-24.44461696661519","1415960","1169.8","-15.866887676076178","-46.264070975934274","4453526.224137931","2.05007415161825","-19.233416392569776","-0.8139732067152905","52.17131133527098","-28.904825574328438","-28.596716108160898","0.9976493888836477","-75.40352559425789","6.017763277143362","4.821491760198726","2"
Bharat Electronics Ltd,BEL,"Electronic Equipments","302113.15900257","12755960.363636363","-10.12286615200609","17.75847627183708","28012723","413.3","-7.225864939193375","111.72314474371103","16055093.034482758","-0.7921267402784472","7.37826497372084","-2.2815935689797797","14.5535930316961","-2.2931442080378224","13.606377130291369","-1.8445515030130495","109.83267526984399","15.285913528591365","51.217683571795014","1"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","292188.05065125","417722.8181818182","7.252690927729369","26.306214728235727","379649","10462.5","10.149692140542083","3.192128402712657","387299.0862068966","0.8871317679957572","26.186805361946867","2.5232729054385103","3.082437275985672","16.515396180188205","22.15411558669002","-0.16529299473884496","150.4413161644414","33.136094674556205","20.776546346843872","10"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","289345.50375","1328074.3181818181","-0.8661182778452485","-6.665619820382024","1262228","4326.5","2.0308829349674653","15.487117552334944","1559875.6206896552","-4.912087912087912","1.400620902065656","-0.15462014215821607","18.964520975384257","-8.270788279693006","-10.817718961927733","-5.964512674822514","-12.273146809599004","24.356873904170627","53.64770481867347","5"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","283255.6730636","1154612.7272727273","-3.3173286774334327","-7.473256202327412","779574","1772","-0.4203274646207187","17.004313514779117","1387978.2241379311","1.320830236148431","-5.770469039275884","1.268716424734258","23.871331828442433","-15.441878221034546","-11.625355343873121","0.2684054734138288","21.744711752442083","10.958046336881644","9.555210163170402","1"
Coal India Ltd,COALINDIA,"Mining - Coal","282684.34835949","10942312.954545455","4.249999999999997","16.551020974429797","3756072","458.7","7.147001212812711","-68.93735025129169","12730919.586206896","-0.9821910415542389","30.49321874319683","0.38297406718459354","7.096141268803136","20.82180956143817","12.398921832884087","-2.034615804288841","-48.68659462981899","24.42696324426963","25.617265307213334","10"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","278925.10853181","9918362.045454545","-5.780710021991842","4.8234653718243266","5672695","299.9","-2.883708809179128","-76.14096923933253","14501591.913793104","-1.4297452752670576","17.860442370791848","0.43536503683856476","8.352784261420476","8.189033189033186","0.6713662302786171","-2.4821700380016596","-54.90759415066077","19.96","18.42015058456008","10"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","273839.9165832","2732184.5","10.41909649327424","24.576097445552485","1425216","1420.1","13.316097706086955","-35.387561474517994","1831054.0344827587","-3.3024649325888604","20.686105867187045","-0.7894369149084939","5.492570945708053","11.014696685428381","20.423998304006776","-4.354889695323463","-20.985726918161934","30.92099197934912","10.44190721135605","1"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","270269.71868064","368977.45454545453","-10.252079002079014","5.937681850620984","346215","4144.2","-7.3550777892663","53.71210641282921","593266.8275862068","-4.328554609044948","11.120613588123407","-2.1671388101983045","19.4319772211766","1.4492044063647447","1.785582709075275","-5.38097937177955","-5.795681808905759","17.43270048172285","6.48713330380577","10"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","266385.236355","7515542.2727272725","8.083319046802691","48.98325007193855","4747014","630.45","10.980320259615405","-63.41746033923405","6730126.137931035","-4.47727272727272","43.19888985527345","-0.33986721466961384","16.26615909271154","33.52748067351479","44.83115093039284","-5.529697490007322","36.64541813173132","52.46674727932286","12.841038703680763","2"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","258421.586430241","29987909.09090909","-1.9049424252476","34.60140281537518","56670462","207.01","0.9920587875651141","22.57967305561769","32514403.79310345","-2.9215906959294777","29.70504016865416","-1.0893974867408864","8.400560359402931","20.0336309868955","30.449303673829473","-3.9740154586640797","73.97632559776898","38.19092122830439","13.375169483065585","1"
Asian Paints Ltd,ASIANPAINT,"Paints","249113.3064987","1062493.3636363635","5.664213394055207","17.35126275890065","586190","2598.6","8.561214606867921","-83.32327174426987","1256445.948275862","1.7462803445575532","0.5379033421894519","-0.08074749106009571","14.896482721465398","-9.13350583956921","13.199163617354941","0.693855581822951","-14.877025553301513","22.865248226950353","-1.4402716643787783","1"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","242734.4307284","4827336.045454546","6.787998032464339","67.93934923584975","11945517","1085.5","9.684999245277053","123.63796891969282","6240275.9655172415","3.5782442748091605","45.39283953934807","3.5486024992845606","1.7964071856287456","35.721430357589405","63.787250094304035","2.525819512074558","225.11098065503285","75.64724919093851","23.023678855757424","1"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","224543.0534496","5284920.2272727275","20.163956102075893","42.695724325752224","2669468","1363.2","23.060957314888608","-50.49196131520298","4553696.482758621","4.692419937024817","38.27518276666433","-1.0596603280592183","7.907863849765251","28.603773584905664","38.54362518420651","3.639995174290215","-69.1550271091218","78.19607843137256","1.444815981418457","10"
Eternal Ltd,ETERNAL,"Online Services","223724.172283786","41386675.59090909","-2.6055633380027983","10.74926052230618","23420943","243.34","0.2914378748099158","-25.918618014639435","49540701.46551724","2.200755984880306","-11.0389199156672","-1.5654706524816975","51.41365989972877","-20.710329097425863","6.597161380760471","1.148331222145704","-29.12463705452641","14.459078080903097",,"1"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","217272.13880196","6428106.045454546","-10.5314150075086","44.419434145722825","5764449","923.45","-7.634413794695886","-46.3669909145465","7797777.74137931","-0.18914829226113272","21.388079881008604","-0.4205531891950156","19.984839460717964","11.716670699249942","40.26733500417711","-1.241573054995735","79.21612421532987","63.00970873786409","26.66805280124165","2"
Wipro Ltd,WIPRO,"IT Services & Consulting","206682.456642816","19858455.954545453","-3.5002692514808857","-16.90833095736903","16201692","197.12","-0.6032680386681717","-6.03571638601925","20879992.224137932","3.3828079928672667","-10.283110431658045","0.9991289644925025","38.54504870129871","-19.954519613416707","-21.06043009891474","2.3303832301326644","-21.100607549532686","5.69436997319035","-4.953757850993545","2"
Grasim Industries Ltd,GRASIM,"Cement","201515.67663226998","940226.4090909091","9.594245665805973","13.351599288561282","1306216","2971.1","12.491246878618687","-1.9970243833998709","1018199.3103448276","2.0891317046352516","17.76643937894996","1.2230853093485996","1.2184039581299988","8.095030197191297","9.199500147015572","1.0367069419006494","105.02012192442193","18.725274725274723","16.74869142730038","2"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","194929.574638932","14006013.363636363","-4.6553391352396805","1.4181645304972341","24216502","138.04","-1.7583379224269664","52.286147134069466","19874816","0.028985507246371046","-8.5028646771625","2.2518518518518458","36.88785859171255","-18.17427385892116","-2.733934611048475","-1.0234392554882312","8.433265378870718","6.005221932114879","14.611951042323978","10"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","187891.5140298","460365.1818181818","-4.055189802493347","31.28899009282181","455047","6849.5","-1.1581885896806328","-31.90681624670231","587592.1034482758","-3.8666666666666667","5.797996789645827","-0.4794769342535416","20.154755821592808","-3.8734123921128343","27.1368909512761","-4.919091429401269","11.918453077808493","31.229044927675066","22.03574963644663","1"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","187011.23867321998","1763899.6363636365","-5.033112582781455","10.205119963027112","563774","1864.2","-2.136111369968741","-33.930230950157096","1343203.8275862068","2.428571428571431","1.6352984817438703","-0.914212820240249","14.36541143654113","-8.036110700014792","6.053020821481403","1.3761466658368289","-58.294971271914086","8.383720930232563","13.977808068527109","10"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","182987.492194","330221.95454545453","10.935865454252836","10.97891045499011","957736","6893","13.83286666706555","86.3999517328491","306534.7413793103","3.188622754491018","16.332917885820557","-0.27488425925925924","2.5895836355723123","6.661508704061895","6.826811313444401","2.136197991756416","197.35873895076082","22.29220260800142","11.27258685337187","2"
Varun Beverages Ltd,VBL,"Soft Drinks","173850.0218016","7778559.5","8.393083087304937","11.168547194845729","5735895","514","11.290084300117652","45.837491447527164","6772415.706896552","5.979381443298969","23.514155582644598","-0.15540015540014657","4.027237354085611","13.842746400885936","7.016448053300019","4.926956680564367","11.803757423507754","34.908136482939625","41.87493994181266","2"
BSE Ltd,BSE,"Stock Exchanges & Ratings","171823.18862322","3979249.090909091","18.500000000000007","75.51382080162509","4697677","4218.6","21.39700121281272","44.52371884050659","4431360.844827586","9.502920181700205","55.366453215604295","0.6633578314403021","1.9034750865215777","45.69504403384563","71.36172166007938","8.450495418965602","-33.72966134487816","108.68661884739055","119.13249192245097","2"
Interglobe Aviation Ltd,INDIGO,"Airlines","164889.47876708","1132008.7727272727","-7.424130595232926","-17.48332900986921","760291","4264.6","-4.5271293824202115","-25.374164216080818","1647530.7758620689","1.4077138916631173","-16.616724946665844","0.810817199725792","46.145007738123134","-26.288134128424506","-21.635428151414917","0.35528912892851516","31.597886931446435","9.483466830971476","20.629401560472793","10"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","164782.390155","190334.45454545456","20.71594298972489","39.150987124346514","219437","18210","23.612944202537605","167.97538070756042","196697.05172413794","17.106109324758844","40.19968672458713","0.5188783395893133","1.5815485996705014","30.52827754282847","34.9988879828008","16.05368456202424","-27.664729480717693","56.36269963936116","70.75008656156268","2"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","161704.65643961998","4110192.772727273","7.42159444577448","58.920710811565826","2786130","1346.1","10.318595658587194","-40.608058978178","2938471.4655172415","7.020193989505483","45.14846232185526","1.248589695374194","8.732635019686509","35.4770531400966","54.768611670020114","5.967769226770881","-10.234266035049531","80.70881997583568","-0.5789175099829125","10"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","161624.68881593","1085274.9545454546","-9.948303109849197","26.349685649251448","1265474","3361.9","-7.051301897036483","-16.679955570508774","1033653.2586206896","-5.697054698457221","6.100390365788034","2.39081439970762","18.08798596032006","-3.5710188159706284","22.19758650770574","-6.7494794611918225","-49.073669036838744","26.6204662724568","39.87460130048382","1"
Hitachi Energy India Ltd,POWERINDIA,"Heavy Electrical Equipments","158343.3195575","139854.36363636365","21.890547263681594","127.74852411636947","252759","35525","24.787548476494308","117.98777069624238","141442.0172413793","10.103827677049434","68.28640226118894","6.4898081534772185","0.7459535538353324","58.61499307943028","123.59642497482376","9.051402914314831","133.40505300483878","125.55555555555556","83.52413844930689","2"
ICICI Prudential Asset Management Company Ltd,ICICIAMC,"Asset Management","155068.6680648","294319.04545454547","-6.6333363092581035","25.479296635648343","208375","3137.4","-3.7363350964453894","55.679160845430296","455583.6379310345","-1.7259201252936542","30.998606675861296","1.209716442465886","14.665009243322501","21.327197494102634","21.327197494102634","-2.7783448880282564","-21.188889477227512","24.007905138339925",,"1"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","154955.92446694098","23423995.636363637","-1.9634874879893123","-9.397357480299934","11303753","234.67","0.9335137248234018","-17.541093758423244","19613770.931034483","1.5887445887445832","-14.223515416911692","0.5958504801097335","44.287723185750224","-23.894924598670354","-13.549456621845644","0.5363198260099811","17.865599624623645","5.091804746977147",,"10"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","149904.2542848","300534.5","5.542582090263533","40.79254338032405","331283","4429.2","8.439583303076247","4.5495428681434165","367070.4310344828","1.6851095091601918","28.69113294163397","-0.6928095782605893","2.8424997742256153","19.01972375987531","36.640444238778336","0.6326847464255896","5.349135984634073","42.78529980657639","26.605321427982176","5"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","149674.14","449555.7727272727","5.491950609565497","87.20461295650995","444634","5399.5","8.38895182237821","-24.753470535773214","728352.448275862","4.439071566731141","33.0688084550178","2.7693186143890367","1.314936568200764","23.39739927325914","83.05251381496424","3.3866468039965394","37.782997527160944","85.1934421731376","44.79059065672975","2"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","148147.37965488","1071540.1818181819","4.606539705353928","1.1016129286777074","356329","1455.6","7.503540918166642","-68.32107352860118","944709.1551724138","0.17894012388161798","7.428292996399355","-0.013738150844899401","8.199367958230287","-2.2431161853593076","-3.0504862128680017","-0.8734846388529842","-42.26273421954903","15.615567911040507","8.500226813932098","1"
Vodafone Idea Ltd,IDEA,"Telecom Services","147129.84153135802","818967866.5","40.8713692946058","111.48034341635487","900186913","13.58","43.76837050741851","-38.925885645558026","613040805.2586207","11.494252873563221","43.20139934891697","0.4437869822485244","0.7363770250368162","33.52999016715831","107.32824427480917","10.441828110828618","-41.67621410751228","121.89542483660132","10.083973415839221","10"
Trent Ltd,TRENT,"Retail - Apparel","145746.30413539","1169041.0909090908","-1.2976070104482773","-20.61347568183259","501006","4099.9","1.5993942023644367","10.140256771016531","1107427.7758620689","1.520366472700251","3.0866157255395636","0.744544918419494","52.71104173272521","-6.584793456219098","-24.765574823378298","0.4679417099656489","-3.4218333439356","25.16867653793313","38.25671861907798","1"
Hyundai Motor India Ltd,HYUNDAI,"Four Wheelers","145233.596214","1076561.5","-4.119729642742192","-0.9400263827998465","1022345","1787.4","-1.2227284299294783","-43.77112340053405","988306.4137931034","-2.006578947368416","-13.855737525981038","0.3988091894624578","61.68736712543359","-23.5271467077397","-5.092125524345556","-3.059003710103018","-53.98069912228225","7.804583835946932",,"10"
DLF Ltd,DLF,"Real Estate","144384.93181098","3377876.3636363638","-2.089802769618136","-18.435823884333526","2939738","583.3","0.807198443194578","-2.161980284880449","4663490.068965517","2.55824175824175","-11.621263871810367","1.021821960512639","52.03154465969484","-21.29267305356903","-22.587923025879235","1.5058169955071479","-28.304808786028826","19.186759297098476","16.885962553698654","2"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","142207.4674182","24079546.045454547","27.469646368488405","71.23469947702006","10932205","408.4","30.36664758130112","-50.11768801735901","17127329.689655174","4.050955414012733","52.84406474705226","1.8199950137122798","2.3261508325171487","43.172655565293596","67.08260033547435","2.9985306512781307","-6.114105464207747","99.10296411856471","41.282920361884564","2"
Power Finance Corporation Ltd,PFC,"Specialized Finance","141689.8690656","6961850.590909091","-6.905897658282733","9.838252987699562","4861888","429.35","-4.008896445470018","-61.931386908636824","8645335.206896551","-2.4315418702420155","24.855849154931036","-0.5213160333642262","13.310818679399095","15.184439973172372","5.686153846153852","-3.4839666329766175","21.833081325329886","30.145498635950307","35.61481120474546","10"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","141015.4034801","2996829.1818181816","-4.991416875742765","-4.540794259469519","2216454","1439","-2.0944156629300505","3.4322582812855824","2546114.8103448274","3.309641754612672","8.503826764176244","-1.9153431940562955","28.839471855455166","-1.1675824175824177","-8.692893401015228","2.25721699187807","-66.90514667378996","10.34429875009586","8.13858046052427","5"
ABB India Ltd,ABB,"Heavy Electrical Equipments","139965.4816875","541176.7272727273","-5.7572947135621035","19.251863888430783","546490","6605","-2.8602935007493895","48.88626134716607","535271.0689655172","4.114123581336696","37.99859006382589","4.3608784958129245","18.433005299015903","28.327180882067225","15.099764746885075","3.0616988186020944","58.55179937100349","42.42587601078167","35.816621881459774","2"
Tata Motors Ltd,TMCV,"Trucks & Buses","139818.12223281","8862052","-13.448826077045817","19.404793025291347","7048290","379.7","-10.551824864233103","-46.906112656857054","12324037.051724138","-2.415831405808284","27.280205836551897","0.27730093754126806","34.05319989465367","17.608796654793235","15.252693883745637","-3.4682561685428865","-27.863677785792596","23.963434541299367",,"2"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","139191.283180127","20841420.09090909","7.367993501218517","40.00367689876637","56355040","132.17","10.26499471403123","274.91137814477446","21472473.827586208","6.588709677419344","27.68033775318722","0.517149593124936","3.011273360066591","18.00892857142856","35.85157775722066","5.536284914684742","134.66890263019283","47.34671125975471","8.43569358942673","1"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","138497.5204452","499987.13636363635","13.799715469784129","57.12457773138524","320359","9199","16.696716682596843","-24.329054842473745","543629.7068965518","2.313424535646758","29.94335792987921","0.39836289222373805","1.0272855745189657","20.271948748120547","52.972478589839525","1.2609997729121558","-5.030133964965746","59.70486111111111","41.649767341517816","10"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","136291.25022754498","10820792.136363637","-5.706618962432912","15.622724696678308","13610643","263.55","-2.8096177496201977","-2.9795213773206206","11236815.655172413","1.0932105868814816","1.1024586180119176","1.132003069838829","23.50597609561753","-8.568950563746744","11.4706255551326","0.04078582414687948","71.03133683891218","14.328474752732955","28.0679085115247","2"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","134383.227270925","4174998.090909091","9.891171356816272","27.632562238506633","3710693","853.25","12.788172569628987","43.43747294138021","3395555.3103448274","2.8012048192771086","27.97296897378639","4.13107151574323","3.932024611778484","18.301559792027728","23.480463096960925","1.7487800565425065","80.53649707838491","62.36917221693625","57.58553708023977","2"
Tata Motors Passenger Vehicles Ltd,TMPV,"Four Wheelers","133027.987495","10577016","1.5032312447316727","-12.840088358454292","9875276","361.25","4.400232457544387","73.47695008114103","10937284.431034483","7.835820895522388","10.074410849351766","0.013842746400889084","24.678200692041518","0.40300166759310413","-16.9921875","6.783396132787786","-34.68562174739353","22.748895684675507","14.165001903926623","2"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","132857.96276268","828434.8636363636","-6.220244842439356","67.11560926120889","1017971","3309.3","-3.3232436296266417","-26.53047231859258","979888.1896551724","-3.287743293003682","-0.8275766194583731","0.1725390483109418","25.389055087178548","-10.498985801217035","62.96351011966318","-4.3401680557382845","12.079497235367043","63.260976813024186","21.242879593112995","10"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","132127.29026845","7920948.409090909","-3.1842659798642057","7.799172709662018","4390666","413.5","-0.2872647670514916","-79.0507747461091","8457601.396551725","5.754475703324808","16.216114154703774","-0.3614457831325301","12.430471584038694","6.5447049729451106","3.6470735681163085","4.7020509405902065","-41.098195074382765","20.729927007299274","32.05955593838632","1"
Siemens Ltd,SIEMENS,"Conglomerates","131636.3834682","459291.8181818182","0.2522307504542915","22.334789297251188","507079","3696.4","3.1492319632670056","27.789832336627125","492195.5689655172","3.4131602506714414","24.598499316385404","4.097552733109915","6.319662374201918","14.927090134626742","18.18269015570548","2.3607354879368394","137.41543100340382","30.799716914366606","30.02843289749928","2"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","130536.99476802","6154738.863636363","-1.2806917366832566","-14.849306386866036","3698222","605.1","1.6163094761294574","61.58663481733898","4784487.25862069","0.3565801476075922","-10.93997890535758","-0.8682830930537279","35.63873739877705","-20.611388087116243","-19.001405528411745","-0.6958446151270099","107.90018242173996","9.007386056566391","-1.943773429583362","10"
Vedanta Ltd,VEDL,"Metals - Diversified","130322.7578055","59658795.95691633","14.728829946033613","109.0090095780892","21015658","333.75","17.625831158846328","-71.08489211246284","47687554.20460962","6.988299406956246","84.62865480912349","-1.15504220346512","2.0674157303370633","74.95724562736483","104.8569104365435","5.935874644221644","-40.081979199475256","112.34394275845054","26.45586629931229","1"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","129459.55326788999","1905847.7727272727","-2.678285384763244","-1.4652500164732967","857291","1518.9","0.21871582804946987","-18.52735677276373","2119119.5689655175","-3.119020283199379","-1.1493987092699882","0.49622866216752676","20.580683389294883","-10.82080789102865","-5.617349158019006","-4.171445045933981","-17.814177371003908","16.892411882407266","21.655252731897654","2"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","128732.0607972","560114.8636363636","-6.2368421052631575","2.613779318406431","462006","5344.5","-3.3398408924504435","14.011371376114187","445203.5517241379","-0.009354536950420954","1.5170871332967266","-1.3292716698975353","18.551782206006173","-8.154322048461935","-1.5383198231392778","-1.061779299685023","70.07837492591379","1.231177194810118","9.322978619112687","1"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","127443.59871","11581984.181818182","-5.119509043927655","-1.968067045734565","10290169","293.75","-2.222507831114941","-17.03520624555805","13518176","1.8021140183676965","-9.860161835910151","2.5484377727352108","33.327659574468086","-19.531571017668814","-6.120166187280274","0.7496892556330943","47.94135580203098","10.183795948987239","5.253726995218688","10"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","126934.398778","13622702.454545455","-7.618413543846304","-24.79969663052657","6536277","97.13","-4.721412331033591","-41.784161456246316","17279715.55172414","-2.3819095477386982","-9.44084931257845","-0.09257354453816438","53.35117883249254","-19.112258494337112","-28.951795772072277","-3.4343343104733","-24.644416498576422","11.643678160919535","33.274874355927906","10"
Tata Capital Ltd,TATACAP,"Consumer Finance","126753.78394476001","2094220.7727272727","-10.61552185548617","-4.89479949688091","1422312","300.6","-7.718520642673456","-56.53625309786977","2062533.1724137932","-3.2039929157945544","4.021691667634369","-0.7101568951279859","22.188955422488355","-5.649717514124293","-9.046898638426619","-4.256417678529156","7.312634535770954","0.8724832214765277",,"10"
Jindal Steel Ltd,JINDALSTEL,"Iron & Steel","124448.96914407","1305335.0454545454","-3.1821420090239885","31.877663051320134","1117681","1223.1","-0.2851407962112744","9.061520251908389","1444416.6379310344","0.3363412633305914","24.043954534292773","-0.26094756584849105","6.794211429973029","14.372545352534113","27.725563909774426","-0.7160834994040108","76.14840404658075","38.571347646292395","24.983501941572904","1"
Siemens Energy India Ltd,ENRIN,"Power Generation","123203.4499098","634980.1363636364","12.353858144972722","30.645700604068555","3683159","3459.6","15.250859357785437","1210.1965387830603","461793.0172413793","12.40861682425188","13.066507806982807","9.359886201991463","4.78089952595675","3.3950986252241457","26.493601462522847","11.356192061517277","642.6906704898563","63.57446808510638",,"2"
LTM Ltd,LTM,"IT Services & Consulting","122876.9126031","393015.45454545453","-12.635485639576565","-13.242326028929224","628120","4143","-9.73848442676385","92.83810833711976","382716.4464285714","-0.05066222769053494","-21.58792381973462","-2.6276205697095087","55.18947622495776","-31.25933300149328","-17.394425170474932","-1.103086990425137","33.0886777580961","6.032298518158319","2.4332770348228117","1"
